timestamp_s,frame_idx,hybrid_state,hybrid_score,hybrid_raw_score,hybrid_ear,hybrid_ear_thr,hybrid_mar,hybrid_mar_thr,hybrid_perclos,hybrid_c_dur,hybrid_y_dur,hybrid_n_dur,hybrid_nn_score,hybrid_bio_score,hybrid_has_face,hybrid_calib_prog,baseline_state,baseline_score,baseline_raw_score,baseline_confidence,baseline_has_face
1780580917.877,52,ACTIVE,0.0469,0.0169,0.2535,0.1436,0.0031,0.4500,0.0201,0.00,0.00,0.00,0.0261,0.0000,1,0.000,ACTIVE,0.1009,0.0609,0.5548,1
1780580918.055,54,ACTIVE,0.0192,0.0000,0.2468,0.1436,0.0040,0.4500,0.0371,0.00,0.00,0.00,0.0221,0.0000,1,0.000,ACTIVE,0.1301,0.0901,0.6905,1
1780580918.238,55,ACTIVE,0.0324,0.0024,0.2353,0.1436,0.0028,0.4500,0.0434,0.00,0.00,0.00,0.0367,0.0000,1,0.000,ACTIVE,0.1308,0.0908,0.5056,1
1780580918.409,57,ACTIVE,0.0179,0.0000,0.2344,0.1436,0.0039,0.4500,0.0317,0.00,0.00,0.00,0.0353,0.0000,1,0.000,ACTIVE,0.1024,0.0624,0.8261,1
1780580918.600,58,ACTIVE,0.0519,0.0219,0.2299,0.1436,0.0029,0.4500,0.0275,0.00,0.00,0.00,0.0222,0.0000,1,0.000,ACTIVE,0.1417,0.1017,0.6582,1
1780580918.784,60,ACTIVE,0.0498,0.0198,0.2511,0.1436,0.0031,0.4500,0.0335,0.00,0.00,0.00,0.0396,0.0000,1,0.000,ACTIVE,0.1865,0.1465,0.6408,1
1780580918.959,61,ACTIVE,0.0820,0.0520,0.2276,0.1436,0.0024,0.4500,0.0538,0.00,0.00,0.00,0.0319,0.0000,1,0.000,ACTIVE,0.2129,0.1729,0.8022,1
1780580919.133,63,ACTIVE,0.0849,0.0549,0.2330,0.1436,0.0025,0.4500,0.0406,0.00,0.00,0.00,0.0323,0.0000,1,0.000,ACTIVE,0.2326,0.1926,0.7566,1
1780580919.314,65,ACTIVE,0.1016,0.0716,0.2315,0.1436,0.0026,0.4500,0.0379,0.00,0.00,0.00,0.0209,0.0000,1,0.000,ACTIVE,0.2043,0.1643,0.7943,1
1780580919.487,66,ACTIVE,0.0704,0.0404,0.2444,0.1436,0.0038,0.4500,0.0335,0.00,0.00,0.00,0.0285,0.0000,1,0.000,ACTIVE,0.2412,0.2012,0.5805,1
1780580919.676,68,ACTIVE,0.0735,0.0435,0.2301,0.1436,0.0021,0.4500,0.0482,0.00,0.00,0.00,0.0192,0.0000,1,0.000,ACTIVE,0.1658,0.1258,0.8300,1
1780580919.838,70,ACTIVE,0.0657,0.0357,0.2293,0.1436,0.0029,0.4500,0.0415,0.00,0.00,0.00,0.0353,0.0000,1,0.000,ACTIVE,0.2161,0.1761,0.5103,1
1780580920.033,72,ACTIVE,0.0585,0.0285,0.2432,0.1436,0.0050,0.4500,0.0411,0.00,0.00,0.00,0.0344,0.0000,1,0.000,ACTIVE,0.2161,0.1761,0.7065,1
1780580920.204,74,ACTIVE,0.0654,0.0354,0.2215,0.1436,0.0029,0.4500,0.0261,0.00,0.00,0.00,0.0297,0.0000,1,0.000,ACTIVE,0.2370,0.1970,0.6401,1
1780580920.374,75,ACTIVE,0.0880,0.0580,0.2461,0.1436,0.0025,0.4500,0.0355,0.00,0.00,0.00,0.0294,0.0000,1,0.000,ACTIVE,0.1914,0.1514,0.7533,1
1780580920.567,76,ACTIVE,0.0765,0.0465,0.2421,0.1436,0.0043,0.4500,0.0326,0.00,0.00,0.00,0.0382,0.0000,1,0.000,ACTIVE,0.1954,0.1554,0.8451,1
1780580920.743,78,ACTIVE,0.0510,0.0210,0.2485,0.1436,0.0023,0.4500,0.0333,0.00,0.00,0.00,0.0116,0.0000,1,0.000,ACTIVE,0.1022,0.0622,0.8092,1
1780580920.907,80,ACTIVE,0.0370,0.0070,0.2455,0.1436,0.0038,0.4500,0.0288,0.00,0.00,0.00,0.0172,0.0000,1,0.000,ACTIVE,0.0261,0.0000,0.6160,1
1780580921.099,82,ACTIVE,0.0240,0.0000,0.2422,0.1436,0.0039,0.4500,0.0223,0.00,0.00,0.00,0.0215,0.0000,1,0.000,ACTIVE,0.0100,0.0000,0.5226,1
1780580921.264,83,ACTIVE,0.0100,0.0000,0.2500,0.1436,0.0024,0.4500,0.0241,0.00,0.00,0.00,0.0253,0.0000,1,0.000,ACTIVE,0.0100,0.0000,0.5529,1
1780580921.447,84,ACTIVE,0.0100,0.0000,0.2488,0.1436,0.0039,0.4500,0.0086,0.00,0.00,0.00,0.0352,0.0000,1,0.000,ACTIVE,0.0100,0.0000,0.7414,1
1780580921.631,86,ACTIVE,0.0355,0.0055,0.2458,0.1436,0.0026,0.4500,0.0225,0.00,0.00,0.00,0.0152,0.0000,1,0.000,ACTIVE,0.0607,0.0207,0.5158,1
1780580921.796,88,ACTIVE,0.0270,0.0000,0.2562,0.1436,0.0043,0.4500,0.0307,0.00,0.00,0.00,0.0142,0.0000,1,0.000,ACTIVE,0.0974,0.0574,0.5835,1
1780580921.977,89,ACTIVE,0.0151,0.0000,0.2356,0.1436,0.0027,0.4500,0.0363,0.00,0.00,0.00,0.0238,0.0000,1,0.000,ACTIVE,0.2098,0.1698,0.7115,1
1780580922.150,91,ACTIVE,0.0384,0.0084,0.2301,0.1436,0.0024,0.4500,0.0401,0.00,0.00,0.00,0.0365,0.0000,1,0.000,ACTIVE,0.1645,0.1245,0.6153,1
1780580922.344,92,ACTIVE,0.0565,0.0265,0.2480,0.1436,0.0048,0.4500,0.0328,0.00,0.00,0.00,0.0302,0.0000,1,0.000,ACTIVE,0.1834,0.1434,0.6242,1
1780580922.506,93,ACTIVE,0.0194,0.0000,0.2427,0.1436,0.0029,0.4500,0.0349,0.00,0.00,0.00,0.0114,0.0000,1,0.000,ACTIVE,0.1301,0.0901,0.5924,1
1780580922.697,95,ACTIVE,0.0238,0.0000,0.2471,0.1436,0.0037,0.4500,0.0313,0.00,0.00,0.00,0.0338,0.0000,1,0.000,ACTIVE,0.0842,0.0442,0.7136,1
1780580922.869,97,ACTIVE,0.0443,0.0143,0.2418,0.1436,0.0026,0.4500,0.0195,0.00,0.00,0.00,0.0323,0.0000,1,0.000,ACTIVE,0.0100,0.0000,0.5282,1
1780580923.044,99,ACTIVE,0.0510,0.0210,0.2366,0.1436,0.0049,0.4500,0.0492,0.00,0.00,0.00,0.0143,0.0000,1,0.000,ACTIVE,0.0257,0.0000,0.6132,1
1780580923.226,101,ACTIVE,0.0418,0.0118,0.2396,0.1436,0.0024,0.4500,0.0299,0.00,0.00,0.00,0.0198,0.0000,1,0.000,ACTIVE,0.0100,0.0000,0.6835,1
1780580923.399,102,ACTIVE,0.0668,0.0368,0.2226,0.1436,0.0038,0.4500,0.0248,0.00,0.00,0.00,0.0164,0.0000,1,0.000,ACTIVE,0.0100,0.0000,0.6466,1
1780580923.592,103,ACTIVE,0.0769,0.0469,0.2419,0.1436,0.0046,0.4500,0.0374,0.00,0.00,0.00,0.0253,0.0000,1,0.000,ACTIVE,0.0100,0.0000,0.8165,1
1780580923.750,105,ACTIVE,0.0875,0.0575,0.2417,0.1436,0.0021,0.4500,0.0583,0.00,0.00,0.00,0.0180,0.0000,1,0.000,ACTIVE,0.0549,0.0149,0.5181,1
1780580923.941,107,ACTIVE,0.0671,0.0371,0.2429,0.1436,0.0046,0.4500,0.0299,0.00,0.00,0.00,0.0157,0.0000,1,0.000,ACTIVE,0.0844,0.0444,0.6307,1
1780580924.111,108,ACTIVE,0.0460,0.0160,0.2383,0.1436,0.0038,0.4500,0.0321,0.00,0.00,0.00,0.0295,0.0000,1,0.000,ACTIVE,0.1284,0.0884,0.7661,1
1780580924.291,109,ACTIVE,0.0246,0.0000,0.2313,0.1436,0.0040,0.4500,0.0269,0.00,0.00,0.00,0.0318,0.0000,1,0.000,ACTIVE,0.1531,0.1131,0.6680,1
1780580924.466,111,ACTIVE,0.0346,0.0046,0.2445,0.1436,0.0032,0.4500,0.0367,0.00,0.00,0.00,0.0374,0.0000,1,0.000,ACTIVE,0.1322,0.0922,0.6472,1
1780580924.644,112,ACTIVE,0.0100,0.0000,0.2352,0.1436,0.0043,0.4500,0.0179,0.00,0.00,0.00,0.0279,0.0000,1,0.000,ACTIVE,0.1275,0.0875,0.7458,1
1780580924.837,113,ACTIVE,0.0100,0.0000,0.2337,0.1436,0.0043,0.4500,0.0267,0.00,0.00,0.00,0.0202,0.0000,1,0.000,ACTIVE,0.0585,0.0185,0.8284,1
1780580925.009,115,ACTIVE,0.0345,0.0045,0.2555,0.1436,0.0023,0.4500,0.0445,0.00,0.00,0.00,0.0202,0.0000,1,0.000,ACTIVE,0.0453,0.0053,0.6140,1
1780580925.186,116,ACTIVE,0.0811,0.0511,0.2311,0.1436,0.0027,0.4500,0.0391,0.00,0.00,0.00,0.0131,0.0000,1,0.000,ACTIVE,0.0823,0.0423,0.6742,1
1780580925.356,117,ACTIVE,0.0701,0.0401,0.2465,0.1436,0.0030,0.4500,0.0396,0.00,0.00,0.00,0.0156,0.0000,1,0.000,ACTIVE,0.0714,0.0314,0.5078,1
1780580925.529,119,ACTIVE,0.0717,0.0417,0.2482,0.1436,0.0047,0.4500,0.0405,0.00,0.00,0.00,0.0229,0.0000,1,0.000,ACTIVE,0.1104,0.0704,0.7271,1
1780580925.727,121,ACTIVE,0.0922,0.0622,0.2411,0.1436,0.0034,0.4500,0.0441,0.00,0.00,0.00,0.0289,0.0000,1,0.000,ACTIVE,0.1916,0.1516,0.6441,1
1780580925.899,123,ACTIVE,0.0873,0.0573,0.2238,0.1436,0.0033,0.4500,0.0550,0.00,0.00,0.00,0.0184,0.0000,1,0.000,ACTIVE,0.2281,0.1881,0.7605,1
1780580926.083,124,ACTIVE,0.0720,0.0420,0.2222,0.1436,0.0043,0.4500,0.0305,0.00,0.00,0.00,0.0238,0.0000,1,0.000,ACTIVE,0.1641,0.1241,0.7499,1
1780580926.246,125,ACTIVE,0.0813,0.0513,0.2430,0.1436,0.0025,0.4500,0.0414,0.00,0.00,0.00,0.0286,0.0000,1,0.000,ACTIVE,0.1993,0.1593,0.6129,1
1780580926.425,126,ACTIVE,0.0962,0.0662,0.2367,0.1436,0.0042,0.4500,0.0453,0.00,0.00,0.00,0.0341,0.0000,1,0.000,ACTIVE,0.1419,0.1019,0.6353,1
1780580926.610,127,ACTIVE,0.0843,0.0543,0.2194,0.1436,0.0021,0.4500,0.0407,0.00,0.00,0.00,0.0298,0.0000,1,0.000,ACTIVE,0.1162,0.0762,0.5665,1
1780580926.792,128,ACTIVE,0.0737,0.0437,0.2199,0.1436,0.0034,0.4500,0.0400,0.00,0.00,0.00,0.0335,0.0000,1,0.000,ACTIVE,0.0791,0.0391,0.7787,1
1780580926.957,129,ACTIVE,0.0736,0.0436,0.2319,0.1436,0.0035,0.4500,0.0313,0.00,0.00,0.00,0.0205,0.0000,1,0.000,ACTIVE,0.1483,0.1083,0.5149,1
1780580927.151,131,ACTIVE,0.0452,0.0152,0.2538,0.1436,0.0026,0.4500,0.0368,0.00,0.00,0.00,0.0372,0.0000,1,0.000,ACTIVE,0.1766,0.1366,0.5670,1
1780580927.323,132,ACTIVE,0.0348,0.0048,0.2518,0.1436,0.0037,0.4500,0.0447,0.00,0.00,0.00,0.0341,0.0000,1,0.000,ACTIVE,0.2215,0.1815,0.7034,1
1780580927.499,134,ACTIVE,0.0649,0.0349,0.2283,0.1436,0.0029,0.4500,0.0354,0.00,0.00,0.00,0.0182,0.0000,1,0.000,ACTIVE,0.2474,0.2074,0.6200,1
1780580927.671,136,ACTIVE,0.0424,0.0124,0.2409,0.1436,0.0047,0.4500,0.0430,0.00,0.00,0.00,0.0177,0.0000,1,0.000,ACTIVE,0.3245,0.2845,0.8465,1
1780580927.848,137,ACTIVE,0.0448,0.0148,0.2415,0.1436,0.0039,0.4500,0.0407,0.00,0.00,0.00,0.0343,0.0000,1,0.000,ACTIVE,0.2616,0.2216,0.8109,1
1780580928.034,139,ACTIVE,0.0463,0.0163,0.2448,0.1436,0.0034,0.4500,0.0228,0.00,0.00,0.00,0.0324,0.0000,1,0.000,ACTIVE,0.2601,0.2201,0.6832,1
1780580928.214,140,ACTIVE,0.0466,0.0166,0.2357,0.1436,0.0032,0.4500,0.0455,0.00,0.00,0.00,0.0260,0.0000,1,0.000,ACTIVE,0.2799,0.2399,0.8192,1
1780580928.383,141,ACTIVE,0.0264,0.0000,0.2331,0.1436,0.0021,0.4500,0.0335,0.00,0.00,0.00,0.0258,0.0000,1,0.000,ACTIVE,0.2823,0.2423,0.7253,1
1780580928.577,143,ACTIVE,0.0275,0.0000,0.2411,0.1436,0.0029,0.4500,0.0200,0.00,0.00,0.00,0.0333,0.0000,1,0.000,ACTIVE,0.2986,0.2586,0.7689,1
1780580928.752,145,ACTIVE,0.0115,0.0000,0.2488,0.1436,0.0030,0.4500,0.0381,0.00,0.00,0.00,0.0357,0.0000,1,0.000,ACTIVE,0.3686,0.3286,0.7340,1
1780580928.919,147,ACTIVE,0.0374,0.0074,0.2360,0.1436,0.0025,0.4500,0.0302,0.00,0.00,0.00,0.0291,0.0000,1,0.000,ACTIVE,0.3878,0.3478,0.5969,1
1780580929.103,149,ACTIVE,0.0665,0.0365,0.0735,0.1436,0.0041,0.4500,0.0343,0.00,0.00,0.00,0.0400,0.0000,1,0.000,ACTIVE,0.3584,0.3184,0.7120,1
1780580929.286,151,ACTIVE,0.0894,0.0594,0.2428,0.1436,0.0035,0.4500,0.0549,0.00,0.00,0.00,0.0240,0.0000,1,0.000,ACTIVE,0.3068,0.2668,0.7471,1
1780580929.445,152,ACTIVE,0.1049,0.0749,0.2324,0.1436,0.0026,0.4500,0.0595,0.00,0.00,0.00,0.0273,0.0000,1,0.000,ACTIVE,0.2434,0.2034,0.6399,1
1780580929.625,154,ACTIVE,0.1055,0.0755,0.2394,0.1436,0.0044,0.4500,0.0551,0.00,0.00,0.00,0.0340,0.0000,1,0.000,ACTIVE,0.2356,0.1956,0.5257,1
1780580929.822,156,ACTIVE,0.0853,0.0553,0.2356,0.1436,0.0035,0.4500,0.0457,0.00,0.00,0.00,0.0367,0.0000,1,0.000,ACTIVE,0.2524,0.2124,0.8322,1
1780580929.984,157,ACTIVE,0.0639,0.0339,0.0832,0.1436,0.0021,0.4500,0.0334,0.00,0.00,0.00,0.0366,0.0000,1,0.000,ACTIVE,0.2555,0.2155,0.6991,1
1780580930.164,159,ACTIVE,0.0539,0.0239,0.2532,0.1436,0.0021,0.4500,0.0498,0.00,0.00,0.00,0.0127,0.0000,1,0.000,ACTIVE,0.2619,0.2219,0.6408,1
1780580930.358,160,ACTIVE,0.0411,0.0111,0.2364,0.1436,0.0023,0.4500,0.0337,0.00,0.00,0.00,0.0232,0.0000,1,0.000,ACTIVE,0.3119,0.2719,0.7067,1
1780580930.532,162,ACTIVE,0.0449,0.0149,0.2534,0.1436,0.0047,0.4500,0.0213,0.00,0.00,0.00,0.0316,0.0000,1,0.000,ACTIVE,0.2549,0.2149,0.5573,1
1780580930.715,163,ACTIVE,0.0583,0.0283,0.2466,0.1436,0.0033,0.4500,0.0250,0.00,0.00,0.00,0.0226,0.0000,1,0.000,ACTIVE,0.1971,0.1571,0.7247,1
1780580930.875,165,ACTIVE,0.0717,0.0417,0.2267,0.1436,0.0026,0.4500,0.0453,0.00,0.00,0.00,0.0198,0.0000,1,0.000,ACTIVE,0.1955,0.1555,0.7412,1
1780580931.050,167,ACTIVE,0.0720,0.0420,0.2429,0.1436,0.0021,0.4500,0.0542,0.00,0.00,0.00,0.0254,0.0000,1,0.000,ACTIVE,0.2603,0.2203,0.6307,1
1780580931.236,168,ACTIVE,0.0881,0.0581,0.2411,0.1436,0.0032,0.4500,0.0415,0.00,0.00,0.00,0.0399,0.0000,1,0.000,ACTIVE,0.2173,0.1773,0.7604,1
1780580931.411,169,ACTIVE,0.0866,0.0566,0.2327,0.1436,0.0022,0.4500,0.0393,0.00,0.00,0.00,0.0183,0.0000,1,0.000,ACTIVE,0.3522,0.3122,0.7352,1
1780580931.597,170,ACTIVE,0.0850,0.0550,0.2243,0.1436,0.0034,0.4500,0.0322,0.00,0.00,0.00,0.0167,0.0000,1,0.000,ACTIVE,0.3905,0.3505,0.7969,1
1780580931.774,172,ACTIVE,0.1014,0.0714,0.2363,0.1436,0.0044,0.4500,0.0372,0.00,0.00,0.00,0.0244,0.0000,1,0.000,ACTIVE,0.4222,0.3822,0.5071,1
1780580931.950,174,ACTIVE,0.1221,0.0921,0.2106,0.1436,0.0039,0.4500,0.0450,0.00,0.00,0.00,0.0135,0.0000,1,0.000,TIRED,0.4553,0.4153,0.6305,1
1780580932.130,176,ACTIVE,0.1468,0.1168,0.2169,0.1436,0.0041,0.4500,0.0642,0.00,0.00,0.00,0.0284,0.0000,1,0.000,TIRED,0.4614,0.4214,0.8276,1
1780580932.297,178,ACTIVE,0.1785,0.1485,0.2065,0.1436,0.0029,0.4500,0.0580,0.00,0.00,0.00,0.0149,0.0000,1,0.000,TIRED,0.4612,0.4212,0.5838,1
1780580932.477,180,ACTIVE,0.2063,0.1763,0.2158,0.1436,0.0036,0.4500,0.0779,0.00,0.00,0.00,0.0344,0.0000,1,0.000,TIRED,0.4710,0.4310,0.8385,1
1780580932.650,182,ACTIVE,0.2048,0.1748,0.0644,0.1436,0.0026,0.4500,0.0908,0.00,0.00,0.00,0.0378,0.0000,1,0.000,TIRED,0.4755,0.4355,0.8342,1
1780580932.836,183,ACTIVE,0.1823,0.1523,0.2120,0.1436,0.0034,0.4500,0.0567,0.00,0.00,0.00,0.0272,0.0000,1,0.000,TIRED,0.4781,0.4381,0.6674,1
1780580933.017,185,ACTIVE,0.1720,0.1420,0.1997,0.1436,0.0048,0.4500,0.0701,0.00,0.00,0.00,0.0216,0.0000,1,0.000,TIRED,0.4855,0.4455,0.5843,1
1780580933.186,187,ACTIVE,0.2061,0.1761,0.0648,0.1436,0.0044,0.4500,0.0745,0.00,0.00,0.00,0.0160,0.0000,1,0.000,TIRED,0.4918,0.4518,0.5442,1
1780580933.378,188,ACTIVE,0.2396,0.2096,0.2103,0.1436,0.0034,0.4500,0.0854,0.00,0.00,0.00,0.0142,0.0000,1,0.000,TIRED,0.4985,0.4585,0.6693,1
1780580933.552,189,ACTIVE,0.2426,0.2126,0.1866,0.1436,0.0050,0.4500,0.0875,0.00,0.00,0.00,0.0250,0.0000,1,0.000,DROWSY,0.5425,0.5025,0.5148,1
1780580933.723,190,TIRED,0.2627,0.2327,0.1974,0.1436,0.0046,0.4500,0.0976,0.00,0.00,0.00,0.0219,0.5000,1,0.000,DROWSY,0.5453,0.5053,0.7293,1
1780580933.898,192,TIRED,0.3204,0.2904,0.1818,0.1436,0.0024,0.4500,0.0976,0.00,0.00,0.00,0.0200,0.5000,1,0.000,DROWSY,0.5651,0.5251,0.6064,1
1780580934.081,193,TIRED,0.2939,0.2639,0.1983,0.1436,0.0039,0.4500,0.0912,0.00,0.00,0.00,0.0108,0.5000,1,0.000,DROWSY,0.5674,0.5274,0.5693,1
1780580934.254,194,TIRED,0.2819,0.2519,0.2054,0.1436,0.0025,0.4500,0.1126,0.00,0.00,0.00,0.0271,0.5000,1,0.000,DROWSY,0.5481,0.5081,0.6234,1
1780580934.440,196,TIRED,0.3088,0.2788,0.1996,0.1436,0.0030,0.4500,0.1007,0.00,0.00,0.00,0.0226,0.5000,1,0.000,DROWSY,0.5524,0.5124,0.7251,1
1780580934.627,198,TIRED,0.3608,0.3308,0.1858,0.1436,0.0041,0.4500,0.1086,0.00,0.00,0.00,0.0254,0.5000,1,0.000,DROWSY,0.5678,0.5278,0.7241,1
1780580934.787,199,TIRED,0.3648,0.3348,0.1741,0.1436,0.0332,0.4500,0.1123,0.00,0.00,0.00,0.0256,0.5000,1,0.000,DROWSY,0.5702,0.5302,0.5915,1
