timestamp_s,frame_idx,hybrid_state,hybrid_score,hybrid_raw_score,hybrid_ear,hybrid_ear_thr,hybrid_mar,hybrid_mar_thr,hybrid_perclos,hybrid_c_dur,hybrid_y_dur,hybrid_n_dur,hybrid_nn_score,hybrid_bio_score,hybrid_has_face,hybrid_calib_prog,baseline_state,baseline_score,baseline_raw_score,baseline_confidence,baseline_has_face
1780581916.110,36,CALIBRATING,0.0000,0.0000,0.2294,0.0000,0.0038,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,1,0.900,DROWSY,0.2717,0.3769,0.5764,1
1780581916.286,38,CALIBRATING,0.0000,0.0000,0.2583,0.0000,0.0030,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,1,0.933,DROWSY,0.4945,0.4787,0.6787,1
1780581916.452,40,CALIBRATING,0.0000,0.0000,0.2314,0.0000,0.0022,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,1,0.967,DROWSY,0.3619,0.4818,0.5279,1
1780581916.642,41,CALIBRATING,0.0000,0.0000,0.2593,0.0000,0.0044,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,1,1.000,DROWSY,0.2140,0.4676,0.5740,1
1780581916.812,42,ACTIVE,0.0300,0.0000,0.0700,0.1436,0.0038,0.4500,0.0375,0.00,0.00,0.00,0.0148,0.0000,1,0.000,ACTIVE,0.0149,0.0000,0.6591,1
1780581916.996,44,ACTIVE,0.0204,0.0000,0.2371,0.1436,0.0036,0.4500,0.0172,0.00,0.00,0.00,0.0102,0.0000,1,0.000,ACTIVE,0.0160,0.0000,0.6479,1
1780581917.186,46,ACTIVE,0.0100,0.0000,0.2535,0.1436,0.0039,0.4500,0.0135,0.00,0.00,0.00,0.0301,0.0000,1,0.000,ACTIVE,0.0100,0.0000,0.8042,1
1780581917.360,47,ACTIVE,0.0138,0.0000,0.2372,0.1436,0.0045,0.4500,0.0190,0.00,0.00,0.00,0.0251,0.0000,1,0.000,ACTIVE,0.0944,0.0544,0.6309,1
1780581917.520,49,ACTIVE,0.0100,0.0000,0.2589,0.1436,0.0046,0.4500,0.0118,0.00,0.00,0.00,0.0276,0.0000,1,0.000,ACTIVE,0.0236,0.0000,0.7869,1
1780581917.701,50,ACTIVE,0.0261,0.0000,0.0681,0.1436,0.0044,0.4500,0.0394,0.00,0.00,0.00,0.0361,0.0000,1,0.000,ACTIVE,0.0865,0.0465,0.7774,1
1780581917.883,52,ACTIVE,0.0703,0.0403,0.2241,0.1436,0.0040,0.4500,0.0500,0.00,0.00,0.00,0.0135,0.0000,1,0.000,ACTIVE,0.1752,0.1352,0.8413,1
1780581918.074,54,ACTIVE,0.0963,0.0663,0.2165,0.1436,0.0025,0.4500,0.0603,0.00,0.00,0.00,0.0314,0.0000,1,0.000,ACTIVE,0.1586,0.1186,0.5557,1
1780581918.253,55,ACTIVE,0.1005,0.0705,0.2281,0.1436,0.0038,0.4500,0.0576,0.00,0.00,0.00,0.0138,0.0000,1,0.000,ACTIVE,0.0555,0.0155,0.6166,1
1780581918.416,56,ACTIVE,0.0901,0.0601,0.2238,0.1436,0.0043,0.4500,0.0483,0.00,0.00,0.00,0.0362,0.0000,1,0.000,ACTIVE,0.1183,0.0783,0.5498,1
1780581918.594,58,ACTIVE,0.0375,0.0075,0.2414,0.1436,0.0034,0.4500,0.0208,0.00,0.00,0.00,0.0211,0.0000,1,0.000,ACTIVE,0.1527,0.1127,0.7403,1
1780581918.787,60,ACTIVE,0.0124,0.0000,0.2491,0.1436,0.0028,0.4500,0.0354,0.00,0.00,0.00,0.0275,0.0000,1,0.000,ACTIVE,0.0380,0.0000,0.5705,1
1780581918.962,61,ACTIVE,0.0100,0.0000,0.2507,0.1436,0.0038,0.4500,0.0362,0.00,0.00,0.00,0.0241,0.0000,1,0.000,ACTIVE,0.1164,0.0764,0.8070,1
1780581919.135,63,ACTIVE,0.0100,0.0000,0.2518,0.1436,0.0028,0.4500,0.0318,0.00,0.00,0.00,0.0264,0.0000,1,0.000,ACTIVE,0.1196,0.0796,0.7353,1
1780581919.323,65,ACTIVE,0.0100,0.0000,0.2495,0.1436,0.0032,0.4500,0.0172,0.00,0.00,0.00,0.0260,0.0000,1,0.000,ACTIVE,0.0989,0.0589,0.6603,1
1780581919.496,67,ACTIVE,0.0302,0.0002,0.2535,0.1436,0.0048,0.4500,0.0421,0.00,0.00,0.00,0.0291,0.0000,1,0.000,ACTIVE,0.0150,0.0000,0.5218,1
1780581919.657,69,ACTIVE,0.0245,0.0000,0.2556,0.1436,0.0036,0.4500,0.0404,0.00,0.00,0.00,0.0256,0.0000,1,0.000,ACTIVE,0.1154,0.0754,0.7929,1
1780581919.837,71,ACTIVE,0.0391,0.0091,0.2364,0.1436,0.0040,0.4500,0.0348,0.00,0.00,0.00,0.0337,0.0000,1,0.000,ACTIVE,0.1616,0.1216,0.8250,1
1780581920.027,72,ACTIVE,0.0673,0.0373,0.2322,0.1436,0.0037,0.4500,0.0369,0.00,0.00,0.00,0.0239,0.0000,1,0.000,ACTIVE,0.1681,0.1281,0.6996,1
1780581920.196,74,ACTIVE,0.0539,0.0239,0.2273,0.1436,0.0035,0.4500,0.0457,0.00,0.00,0.00,0.0291,0.0000,1,0.000,ACTIVE,0.1732,0.1332,0.7110,1
1780581920.388,76,ACTIVE,0.0488,0.0188,0.0790,0.1436,0.0030,0.4500,0.0293,0.00,0.00,0.00,0.0162,0.0000,1,0.000,ACTIVE,0.2911,0.2511,0.7741,1
1780581920.553,77,ACTIVE,0.0545,0.0245,0.2499,0.1436,0.0022,0.4500,0.0224,0.00,0.00,0.00,0.0230,0.0000,1,0.000,ACTIVE,0.2689,0.2289,0.8092,1
1780581920.742,79,ACTIVE,0.0622,0.0322,0.2255,0.1436,0.0042,0.4500,0.0378,0.00,0.00,0.00,0.0276,0.0000,1,0.000,ACTIVE,0.2819,0.2419,0.7820,1
1780581920.912,81,ACTIVE,0.0354,0.0054,0.2499,0.1436,0.0022,0.4500,0.0252,0.00,0.00,0.00,0.0199,0.0000,1,0.000,ACTIVE,0.3617,0.3217,0.5086,1
1780581921.093,82,ACTIVE,0.0695,0.0395,0.2439,0.1436,0.0042,0.4500,0.0518,0.00,0.00,0.00,0.0239,0.0000,1,0.000,ACTIVE,0.3937,0.3537,0.7025,1
1780581921.263,83,ACTIVE,0.0888,0.0588,0.2304,0.1436,0.0045,0.4500,0.0327,0.00,0.00,0.00,0.0140,0.0000,1,0.000,ACTIVE,0.3755,0.3355,0.6717,1
1780581921.452,85,ACTIVE,0.0712,0.0412,0.2272,0.1436,0.0048,0.4500,0.0461,0.00,0.00,0.00,0.0317,0.0000,1,0.000,ACTIVE,0.4178,0.3778,0.8440,1
1780581921.618,86,ACTIVE,0.1112,0.0812,0.2153,0.1436,0.0027,0.4500,0.0470,0.00,0.00,0.00,0.0314,0.0000,1,0.000,ACTIVE,0.3485,0.3085,0.6499,1
1780581921.815,87,ACTIVE,0.1275,0.0975,0.2103,0.1436,0.0027,0.4500,0.0504,0.00,0.00,0.00,0.0182,0.0000,1,0.000,ACTIVE,0.4018,0.3618,0.5449,1
1780581921.971,89,ACTIVE,0.1051,0.0751,0.2238,0.1436,0.0022,0.4500,0.0538,0.00,0.00,0.00,0.0337,0.0000,1,0.000,TIRED,0.4521,0.4121,0.6260,1
1780581922.149,90,ACTIVE,0.1208,0.0908,0.2333,0.1436,0.0034,0.4500,0.0501,0.00,0.00,0.00,0.0387,0.0000,1,0.000,TIRED,0.4517,0.4117,0.5068,1
1780581922.327,91,ACTIVE,0.1564,0.1264,0.2251,0.1436,0.0032,0.4500,0.0691,0.00,0.00,0.00,0.0278,0.0000,1,0.000,TIRED,0.4558,0.4158,0.7540,1
1780581922.518,93,ACTIVE,0.1146,0.0846,0.2402,0.1436,0.0043,0.4500,0.0417,0.00,0.00,0.00,0.0351,0.0000,1,0.000,TIRED,0.4567,0.4167,0.7267,1
1780581922.698,95,ACTIVE,0.1289,0.0989,0.2240,0.1436,0.0049,0.4500,0.0572,0.00,0.00,0.00,0.0121,0.0000,1,0.000,TIRED,0.4522,0.4122,0.7812,1
1780581922.883,97,ACTIVE,0.1568,0.1268,0.2289,0.1436,0.0027,0.4500,0.0534,0.00,0.00,0.00,0.0260,0.0000,1,0.000,TIRED,0.4502,0.4102,0.6648,1
1780581923.052,98,ACTIVE,0.1239,0.0939,0.2330,0.1436,0.0021,0.4500,0.0500,0.00,0.00,0.00,0.0306,0.0000,1,0.000,TIRED,0.4524,0.4124,0.6466,1
1780581923.231,100,ACTIVE,0.1338,0.1038,0.2250,0.1436,0.0024,0.4500,0.0629,0.00,0.00,0.00,0.0128,0.0000,1,0.000,ACTIVE,0.4393,0.3993,0.6602,1
1780581923.403,101,ACTIVE,0.1652,0.1352,0.2231,0.1436,0.0043,0.4500,0.0629,0.00,0.00,0.00,0.0374,0.0000,1,0.000,TIRED,0.4605,0.4205,0.7329,1
1780581923.583,102,ACTIVE,0.1631,0.1331,0.2073,0.1436,0.0027,0.4500,0.0768,0.00,0.00,0.00,0.0267,0.0000,1,0.000,TIRED,0.4667,0.4267,0.6145,1
1780581923.754,104,ACTIVE,0.1901,0.1601,0.2145,0.1436,0.0048,0.4500,0.0636,0.00,0.00,0.00,0.0176,0.0000,1,0.000,TIRED,0.4740,0.4340,0.5204,1
1780581923.939,106,ACTIVE,0.2326,0.2026,0.0577,0.1436,0.0032,0.4500,0.0867,0.00,0.00,0.00,0.0394,0.0000,1,0.000,TIRED,0.4776,0.4376,0.5205,1
1780581924.115,108,TIRED,0.2694,0.2394,0.1863,0.1436,0.0040,0.4500,0.0977,0.00,0.00,0.00,0.0397,0.5000,1,0.000,TIRED,0.4826,0.4426,0.7998,1
1780581924.290,109,TIRED,0.2955,0.2655,0.1986,0.1436,0.0027,0.4500,0.1043,0.00,0.00,0.00,0.0381,0.5000,1,0.000,TIRED,0.4859,0.4459,0.6713,1
1780581924.463,110,TIRED,0.3419,0.3119,0.1910,0.1436,0.0034,0.4500,0.1087,0.00,0.00,0.00,0.0360,0.5000,1,0.000,TIRED,0.4920,0.4520,0.5140,1
1780581924.649,112,TIRED,0.3443,0.3143,0.1744,0.1436,0.0043,0.4500,0.1192,0.00,0.00,0.00,0.0340,0.5000,1,0.000,TIRED,0.4975,0.4575,0.6159,1
1780581924.829,113,TIRED,0.3725,0.3425,0.1849,0.1436,0.0029,0.4500,0.1208,0.00,0.00,0.00,0.0348,0.5000,1,0.000,DROWSY,0.5298,0.4898,0.8191,1
1780581925.019,115,TIRED,0.3877,0.3577,0.1703,0.1436,0.0043,0.4500,0.1147,0.00,0.00,0.00,0.0118,0.5000,1,0.000,DROWSY,0.5617,0.5217,0.7061,1
1780581925.195,117,TIRED,0.4107,0.3807,0.1548,0.1436,0.0045,0.4500,0.1256,0.00,0.00,0.00,0.0201,0.5000,1,0.000,DROWSY,0.5604,0.5204,0.7983,1
1780581925.360,118,TIRED,0.4142,0.3842,0.1686,0.1436,0.0044,0.4500,0.1271,0.00,0.00,0.00,0.0220,0.5000,1,0.000,DROWSY,0.5622,0.5222,0.7115,1
1780581925.532,119,TIRED,0.4191,0.3891,0.1678,0.1436,0.0045,0.4500,0.1514,0.00,0.00,0.00,0.0110,0.5000,1,0.000,DROWSY,0.5533,0.5133,0.7068,1
1780581925.730,120,TIRED,0.4460,0.4160,0.1497,0.1436,0.0021,0.4500,0.1503,0.00,0.00,0.00,0.0258,0.5000,1,0.000,DROWSY,0.5908,0.5508,0.6151,1
1780581925.906,121,TIRED,0.4542,0.4242,0.1549,0.1436,0.0333,0.4500,0.1555,0.00,0.00,0.00,0.0399,0.5000,1,0.000,DROWSY,0.5986,0.5586,0.5729,1
1780581926.082,122,TIRED,0.4448,0.4148,0.1547,0.1436,0.0459,0.4500,0.1397,0.00,0.00,0.00,0.0239,0.5000,1,0.000,DROWSY,0.6469,0.6069,0.6349,1
1780581926.258,123,TIRED,0.4689,0.4389,0.1650,0.1436,0.0775,0.4500,0.1519,0.00,0.00,0.00,0.0271,0.5000,1,0.000,DROWSY,0.6860,0.6460,0.6246,1
1780581926.436,125,TIRED,0.4986,0.4686,0.1544,0.1436,0.0628,0.4500,0.1519,0.00,0.00,0.00,0.0317,0.5000,1,0.000,DROWSY,0.7345,0.6945,0.8089,1
1780581926.619,126,TIRED,0.4784,0.4484,0.1386,0.1436,0.0733,0.4500,0.1412,0.00,0.00,0.00,0.0345,0.5000,1,0.000,DROWSY,0.7383,0.6983,0.7460,1
1780581926.796,128,TIRED,0.4824,0.4524,0.1515,0.1436,0.1512,0.4500,0.1601,0.00,0.00,0.00,0.0227,0.5000,1,0.000,DROWSY,0.7487,0.7087,0.5214,1
1780581926.977,129,DROWSY,0.5212,0.4912,0.1438,0.1436,0.1368,0.4500,0.1530,0.18,0.00,0.00,0.0240,0.5000,1,0.000,DROWSY,0.7592,0.7192,0.6839,1
1780581927.141,131,DROWSY,0.5285,0.4985,0.1403,0.1436,0.1934,0.4500,0.1633,0.36,0.00,0.00,0.0169,0.5000,1,0.000,DROWSY,0.7829,0.7429,0.6545,1
1780581927.323,132,DROWSY,0.5515,0.5215,0.1426,0.1436,0.2870,0.4500,0.1857,0.54,0.00,0.00,0.0275,0.5000,1,0.000,DROWSY,0.7762,0.7362,0.7641,1
1780581927.489,133,DROWSY,0.5831,0.5531,0.1330,0.1436,0.3647,0.4500,0.1735,0.72,0.00,0.00,0.0389,0.5000,1,0.000,DROWSY,0.7964,0.7564,0.7669,1
1780581927.669,134,DROWSY,0.5826,0.5526,0.1369,0.1436,0.4153,0.4500,0.1848,0.90,0.00,0.00,0.0329,0.5000,1,0.000,DROWSY,0.8402,0.8002,0.6191,1
1780581927.852,136,DROWSY,0.5935,0.5635,0.1392,0.1436,0.5549,0.4500,0.1960,1.08,2.14,0.00,0.0295,0.5000,1,0.000,DROWSY,0.8386,0.7986,0.5427,1
1780581928.042,137,DROWSY,0.5879,0.5579,0.1343,0.1436,0.6181,0.4500,0.1728,1.26,2.31,0.00,0.0247,0.5000,1,0.000,DROWSY,0.8376,0.7976,0.7592,1
1780581928.210,138,DROWSY,0.5952,0.5652,0.1180,0.1436,0.6268,0.4500,0.1863,1.44,2.49,0.00,0.0226,0.5000,1,0.000,DROWSY,0.8589,0.8189,0.7584,1
1780581928.398,140,DROWSY,0.5864,0.5564,0.1198,0.1436,0.6457,0.4500,0.1779,1.62,2.67,0.00,0.0123,0.5000,1,0.000,DROWSY,0.8479,0.8079,0.5809,1
1780581928.570,141,DROWSY,0.5869,0.5569,0.1277,0.1436,0.5738,0.4500,0.1907,1.80,2.49,0.00,0.0335,0.5000,1,0.000,DROWSY,0.8230,0.7830,0.6047,1
1780581928.737,143,DROWSY,0.5768,0.5468,0.1413,0.1436,0.5962,0.4500,0.1771,1.98,2.31,0.00,0.0199,0.5000,1,0.000,DROWSY,0.8002,0.7602,0.6347,1
1780581928.915,145,DROWSY,0.5711,0.5411,0.1328,0.1436,0.5231,0.4500,0.1930,2.16,2.14,0.00,0.0157,0.5000,1,0.000,DROWSY,0.8100,0.7700,0.6278,1
1780581929.104,146,DROWSY,0.5538,0.5238,0.1346,0.1436,0.4330,0.4500,0.1751,2.34,0.00,0.00,0.0148,0.5000,1,0.000,DROWSY,0.7939,0.7539,0.5744,1
1780581929.268,147,DROWSY,0.5669,0.5369,0.1170,0.1436,0.4023,0.4500,0.1833,2.52,0.00,0.00,0.0227,0.5000,1,0.000,DROWSY,0.7756,0.7356,0.7505,1
1780581929.446,149,DROWSY,0.5658,0.5358,0.1349,0.1436,0.3308,0.4500,0.1857,2.70,0.00,0.00,0.0278,0.5000,1,0.000,DROWSY,0.7692,0.7292,0.5959,1
1780581929.631,151,DROWSY,0.5517,0.5217,0.1358,0.1436,0.2106,0.4500,0.1775,2.88,0.00,0.00,0.0214,0.5000,1,0.000,DROWSY,0.7736,0.7336,0.5744,1
1780581929.806,152,DROWSY,0.5296,0.4996,0.1532,0.1436,0.1875,0.4500,0.1801,3.06,0.00,0.00,0.0171,0.5000,1,0.000,DROWSY,0.7216,0.6816,0.5418,1
1780581930.000,154,DROWSY,0.5196,0.4896,0.1343,0.1436,0.1716,0.4500,0.1747,3.24,0.00,0.00,0.0171,0.5000,1,0.000,DROWSY,0.7050,0.6650,0.8465,1
1780581930.160,155,TIRED,0.4780,0.4480,0.1450,0.1436,0.0581,0.4500,0.1394,0.00,0.00,0.00,0.0148,0.5000,1,0.000,DROWSY,0.6970,0.6570,0.6484,1
1780581930.339,157,TIRED,0.4718,0.4418,0.1407,0.1436,0.0748,0.4500,0.1376,0.00,0.00,0.00,0.0126,0.5000,1,0.000,DROWSY,0.6660,0.6260,0.6556,1
1780581930.524,158,TIRED,0.4584,0.4284,0.1433,0.1436,0.0040,0.4500,0.1624,0.00,0.00,0.00,0.0246,0.5000,1,0.000,DROWSY,0.6365,0.5965,0.8310,1
1780581930.714,159,TIRED,0.4491,0.4191,0.1550,0.1436,0.0043,0.4500,0.1389,0.00,0.00,0.00,0.0140,0.5000,1,0.000,DROWSY,0.6557,0.6157,0.6221,1
1780581930.886,160,TIRED,0.4262,0.3962,0.1470,0.1436,0.0046,0.4500,0.1542,0.00,0.00,0.00,0.0194,0.5000,1,0.000,DROWSY,0.6415,0.6015,0.5033,1
1780581931.052,162,TIRED,0.4157,0.3857,0.1750,0.1436,0.0032,0.4500,0.1357,0.00,0.00,0.00,0.0312,0.5000,1,0.000,DROWSY,0.6294,0.5894,0.5884,1
1780581931.232,164,TIRED,0.3828,0.3528,0.1624,0.1436,0.0042,0.4500,0.1390,0.00,0.00,0.00,0.0181,0.5000,1,0.000,DROWSY,0.6097,0.5697,0.5658,1
1780581931.403,165,TIRED,0.3772,0.3472,0.1566,0.1436,0.0026,0.4500,0.1391,0.00,0.00,0.00,0.0321,0.5000,1,0.000,DROWSY,0.5826,0.5426,0.7612,1
1780581931.585,166,TIRED,0.3648,0.3348,0.1644,0.1436,0.0038,0.4500,0.1140,0.00,0.00,0.00,0.0281,0.5000,1,0.000,DROWSY,0.5333,0.4933,0.6172,1
1780581931.769,167,TIRED,0.3639,0.3339,0.1667,0.1436,0.0042,0.4500,0.1131,0.00,0.00,0.00,0.0303,0.5000,1,0.000,TIRED,0.4957,0.4557,0.5849,1
1780581931.952,168,TIRED,0.3505,0.3205,0.1675,0.1436,0.0023,0.4500,0.1133,0.00,0.00,0.00,0.0337,0.5000,1,0.000,TIRED,0.4919,0.4519,0.8484,1
1780581932.128,169,TIRED,0.3366,0.3066,0.1694,0.1436,0.0032,0.4500,0.1013,0.00,0.00,0.00,0.0160,0.5000,1,0.000,TIRED,0.4872,0.4472,0.5420,1
1780581932.310,171,TIRED,0.3079,0.2779,0.1923,0.1436,0.0037,0.4500,0.0970,0.00,0.00,0.00,0.0227,0.5000,1,0.000,TIRED,0.4840,0.4440,0.7510,1
1780581932.480,172,TIRED,0.3094,0.2794,0.1720,0.1436,0.0033,0.4500,0.1152,0.00,0.00,0.00,0.0394,0.5000,1,0.000,TIRED,0.4772,0.4372,0.7770,1
1780581932.672,173,TIRED,0.2774,0.2474,0.1818,0.1436,0.0048,0.4500,0.1052,0.00,0.00,0.00,0.0395,0.5000,1,0.000,TIRED,0.4759,0.4359,0.5998,1
1780581932.833,174,TIRED,0.2596,0.2296,0.1936,0.1436,0.0034,0.4500,0.0838,0.00,0.00,0.00,0.0187,0.5000,1,0.000,TIRED,0.4682,0.4282,0.6375,1
1780581933.006,176,TIRED,0.2607,0.2307,0.1849,0.1436,0.0046,0.4500,0.1016,0.00,0.00,0.00,0.0141,0.5000,1,0.000,TIRED,0.4674,0.4274,0.6078,1
1780581933.196,178,ACTIVE,0.2450,0.2150,0.1841,0.1436,0.0049,0.4500,0.0802,0.00,0.00,0.00,0.0292,0.0000,1,0.000,TIRED,0.4662,0.4262,0.7939,1
1780581933.362,180,ACTIVE,0.2318,0.2018,0.2015,0.1436,0.0043,0.4500,0.0774,0.00,0.00,0.00,0.0160,0.0000,1,0.000,TIRED,0.4650,0.4250,0.6411,1
1780581933.545,182,ACTIVE,0.1912,0.1612,0.2234,0.1436,0.0027,0.4500,0.0832,0.00,0.00,0.00,0.0230,0.0000,1,0.000,TIRED,0.4636,0.4236,0.7399,1
1780581933.733,184,ACTIVE,0.1841,0.1541,0.2254,0.1436,0.0042,0.4500,0.0865,0.00,0.00,0.00,0.0215,0.0000,1,0.000,TIRED,0.4582,0.4182,0.6674,1
1780581933.906,186,ACTIVE,0.1521,0.1221,0.2090,0.1436,0.0042,0.4500,0.0755,0.00,0.00,0.00,0.0259,0.0000,1,0.000,ACTIVE,0.4490,0.4090,0.7253,1
1780581934.083,188,ACTIVE,0.1155,0.0855,0.2252,0.1436,0.0033,0.4500,0.0558,0.00,0.00,0.00,0.0377,0.0000,1,0.000,ACTIVE,0.4072,0.3672,0.5263,1
1780581934.263,190,ACTIVE,0.0720,0.0420,0.2274,0.1436,0.0025,0.4500,0.0375,0.00,0.00,0.00,0.0101,0.0000,1,0.000,ACTIVE,0.3769,0.3369,0.6777,1
1780581934.452,192,ACTIVE,0.1021,0.0721,0.2250,0.1436,0.0021,0.4500,0.0485,0.00,0.00,0.00,0.0272,0.0000,1,0.000,ACTIVE,0.3403,0.3003,0.7105,1
1780581934.611,194,ACTIVE,0.0759,0.0459,0.2297,0.1436,0.0042,0.4500,0.0453,0.00,0.00,0.00,0.0258,0.0000,1,0.000,ACTIVE,0.2766,0.2366,0.5662,1
1780581934.804,196,ACTIVE,0.0900,0.0600,0.2413,0.1436,0.0039,0.4500,0.0332,0.00,0.00,0.00,0.0195,0.0000,1,0.000,ACTIVE,0.2684,0.2284,0.5147,1
1780581934.978,197,ACTIVE,0.0924,0.0624,0.2402,0.1436,0.0037,0.4500,0.0336,0.00,0.00,0.00,0.0262,0.0000,1,0.000,ACTIVE,0.1853,0.1453,0.5523,1
